FID,GEOID,STATE,COUNTY,TRACT,BLOCKGROUP,STUSAB,all_damage_own,serious_damage_own,serious_damage_own_unmet,all_damage_rent,serious_damage_rent,serious_damage_rent_unmet,SHAPE_Length,SHAPE_Area
2083,482450054002,48,245,005400,2,TX,75,-1,-1,-1,0,0,0.0327802878577895,5.28708233057052e-05
2084,482450003102,48,245,000310,2,TX,-1,-1,-1,0,0,0,0.0570524544211713,0.000112025210066176
2085,482450003083,48,245,000308,3,TX,-1,-1,-1,-1,0,0,0.0367097548625511,7.28467777119016e-05
2086,482450003082,48,245,000308,2,TX,13,-1,-1,-1,-1,0,0.0586169941907726,0.000186233394055805
2087,482450001032,48,245,000103,2,TX,34,-1,-1,65,57,46,0.231372577847964,0.00167968967821573
2088,481576750001,48,157,675000,1,TX,-1,-1,-1,-1,0,0,0.0646808870408725,0.000123123016708681
2089,481576751001,48,157,675100,1,TX,-1,0,0,-1,0,0,0.0327783932833674,5.61155849832358e-05
2090,481576752002,48,157,675200,2,TX,-1,0,0,-1,0,0,0.0378265521647142,6.66844945429784e-05
2091,481576752004,48,157,675200,4,TX,-1,0,0,0,0,0,0.0968140975413304,0.000314762387279692
2092,481576752003,48,157,675200,3,TX,14,-1,-1,0,0,0,0.0509993312703528,0.000115244514129971
2093,481576751004,48,157,675100,4,TX,18,0,0,-1,-1,-1,0.112835567083907,0.000553513098015
2094,481576751003,48,157,675100,3,TX,-1,0,0,0,0,0,0.0305185817802284,5.69491667717112e-05
2095,481576751002,48,157,675100,2,TX,-1,0,0,-1,0,0,0.0338670134865227,5.87891122069519e-05
2096,481576752001,48,157,675200,1,TX,-1,-1,-1,0,0,0,0.0418008470260805,6.59487096942356e-05
2097,481576753003,48,157,675300,3,TX,19,-1,-1,-1,0,0,0.0611559272245398,0.000114568292713587
2098,481576754001,48,157,675400,1,TX,34,-1,-1,-1,-1,-1,0.556009321802254,0.00697078725791142
2099,480717105001,48,071,710500,1,TX,-1,0,-1,-1,-1,0,0.121550460926198,0.000361267731556223
2100,480717104014,48,071,710401,4,TX,116,39,30,-1,-1,-1,0.235158921587405,0.00247544576807362
2101,480717104012,48,071,710401,2,TX,74,13,12,-1,-1,-1,0.0946641048349126,0.000547315583574032
2102,480717101001,48,071,710100,1,TX,85,45,40,103,95,55,0.439327836503982,0.00689960933622036
2103,482450061003,48,245,006100,3,TX,54,19,13,-1,-1,-1,0.0669720788423359,0.000143747532203034
2104,482450003105,48,245,000310,5,TX,11,0,-1,0,0,0,0.0373014420944781,5.75392494591125e-05
2105,482450001031,48,245,000103,1,TX,50,11,11,-1,-1,-1,0.0636704719461506,0.000176920453712604
2106,482450002001,48,245,000200,1,TX,54,-1,-1,-1,-1,0,0.0748906152942098,0.000308203451825902
2107,482450002002,48,245,000200,2,TX,26,-1,-1,-1,-1,-1,0.0837787800430828,0.000142656917609662
2108,482450002003,48,245,000200,3,TX,66,-1,-1,-1,-1,-1,0.0718043673570754,0.000120995403828315
2109,482450003023,48,245,000302,3,TX,34,-1,-1,-1,0,0,0.0882553335321175,0.000436766580303075
2110,482450070013,48,245,007001,3,TX,214,206,29,550,512,255,0.0809824930917391,0.000304492980380527
2111,482450070021,48,245,007002,1,TX,227,200,27,244,188,66,0.140729434315195,0.000690561514144473
2112,482450003042,48,245,000304,2,TX,47,-1,-1,-1,-1,-1,0.0506542492823046,8.05531999845529e-05
2113,482450013022,48,245,001302,2,TX,94,-1,-1,-1,-1,-1,0.0655703489999719,0.00023579785465526
2114,482450004003,48,245,000400,3,TX,16,-1,-1,0,0,0,0.0379956496409514,8.88303166616001e-05
2115,482450013014,48,245,001301,4,TX,47,14,12,14,-1,-1,0.05048004483004,0.000135317593932805
2116,482450011003,48,245,001100,3,TX,14,0,0,-1,0,0,0.0424500645706124,8.34191200176413e-05
2117,482450003081,48,245,000308,1,TX,43,-1,-1,0,0,0,0.0986234695869311,0.000267566010537723
2118,482450001012,48,245,000101,2,TX,451,411,333,140,131,55,0.236665586381984,0.00140843760685969
2119,482450017001,48,245,001700,1,TX,26,-1,-1,-1,0,0,0.0796141193310724,0.000188677455080159
2120,482450117002,48,245,011700,2,TX,21,-1,-1,-1,-1,-1,0.087991068209958,0.000294347794260875
2121,482450051002,48,245,005100,2,TX,76,49,40,42,26,17,0.069065297031393,0.000148894853279896
2122,482450054001,48,245,005400,1,TX,47,-1,-1,-1,0,0,0.0395087970175959,7.86428680279203e-05
2123,482450055002,48,245,005500,2,TX,45,-1,-1,-1,0,0,0.0328238227619637,4.10650117035039e-05
2124,482450055003,48,245,005500,3,TX,49,-1,-1,-1,-1,-1,0.0313184452521345,3.52948615001893e-05
2125,482450055001,48,245,005500,1,TX,52,-1,-1,-1,-1,-1,0.032772944861575,3.81430988710329e-05
2126,482450055004,48,245,005500,4,TX,43,-1,-1,-1,-1,-1,0.0308327580684983,3.83933278680254e-05
2127,482450056003,48,245,005600,3,TX,103,40,28,17,12,-1,0.0241877154459048,3.52986115439821e-05
2128,482450056004,48,245,005600,4,TX,129,111,83,36,32,17,0.0202923731225705,2.41702803725087e-05
2129,482450056002,48,245,005600,2,TX,133,91,71,29,25,13,0.0229536637897186,3.11467356575556e-05
2130,482450056001,48,245,005600,1,TX,226,197,114,72,64,29,0.0456471977730529,6.44249644641003e-05
2131,482450069001,48,245,006900,1,TX,219,194,80,163,137,52,0.367590538962996,0.00365460750009618
2132,482450101003,48,245,010100,3,TX,173,145,121,33,30,17,0.0316622526018526,4.19471134849243e-05
2133,482450103002,48,245,010300,2,TX,311,224,148,78,61,21,0.0559250556405626,0.000128103594699559
2134,482450071002,48,245,007100,2,TX,116,57,38,105,90,47,0.0930882886411876,0.000325625516926529
2135,481576735003,48,157,673500,3,TX,-1,0,0,0,0,0,0.0561421619116002,0.000111788075950578
2136,481576736001,48,157,673600,1,TX,-1,0,-1,-1,0,0,0.0865978617426556,0.000331313939304412
2137,481576757001,48,157,675700,1,TX,29,-1,-1,-1,-1,-1,0.148283564119616,0.00138224151219421
2138,480717102003,48,071,710200,3,TX,132,51,32,-1,-1,0,0.608099165372684,0.00850879979863892
2139,484690013002,48,469,001300,2,TX,69,12,-1,-1,-1,0,1.32002927631022,0.0258882058374413
2140,484690014002,48,469,001400,2,TX,115,16,-1,11,-1,-1,0.701080707047316,0.0107699678399937
2141,484690016061,48,469,001606,1,TX,74,-1,-1,-1,0,0,1.00934194398988,0.0324682664031648
2142,482450003044,48,245,000304,4,TX,24,-1,-1,-1,-1,0,0.0296837105918931,5.97924405333371e-05
2143,482450003043,48,245,000304,3,TX,57,12,-1,-1,-1,0,0.071568822969015,0.00019178455564694
2144,484072001023,48,407,200102,3,TX,106,21,21,-1,-1,0,0.741993949864881,0.0184863923680743
2145,484072001024,48,407,200102,4,TX,47,13,12,0,0,0,0.581542394788192,0.00972894854169314
2146,482450071001,48,245,007100,1,TX,127,61,38,14,-1,-1,0.161926936867499,0.00072494278069485
2147,482450003022,48,245,000302,2,TX,38,12,-1,0,0,0,0.062933298132965,0.000149339366550581
2148,482450102002,48,245,010200,2,TX,63,16,13,-1,-1,-1,0.0384181572715951,6.78977381175433e-05
2149,482450103001,48,245,010300,1,TX,50,-1,-1,-1,-1,0,0.0388942472474714,6.22810062778166e-05
2150,481576753004,48,157,675300,4,TX,20,0,-1,-1,-1,0,0.1095064739548,0.000481616745373994
2151,481576754002,48,157,675400,2,TX,41,-1,-1,0,0,0,0.373619583003463,0.0063699134277862
2152,481576735001,48,157,673500,1,TX,32,-1,-1,-1,0,0,0.126346766647895,0.000718228630665682
2153,481576755002,48,157,675500,2,TX,83,16,-1,-1,-1,-1,0.259599389285335,0.0035513305258798
2154,484072001022,48,407,200102,2,TX,63,15,14,-1,0,0,0.563168190851465,0.0103288065164406
2155,484072001013,48,407,200101,3,TX,136,38,32,13,-1,-1,0.357349376708094,0.00518431504719727
2156,482979503002,48,297,950300,2,TX,-1,0,0,0,0,0,1.24948105548176,0.0606227873533235
2157,482450068001,48,245,006800,1,TX,143,123,83,89,76,32,0.0415326740091252,6.04607628504224e-05
2158,482450101002,48,245,010100,2,TX,194,157,119,84,76,31,0.0309978349063232,4.06103481178672e-05
2159,482450101001,48,245,010100,1,TX,228,208,159,56,56,19,0.0297331873975594,4.29902818351499e-05
2160,482450102001,48,245,010200,1,TX,47,11,-1,-1,-1,-1,0.0307125799530174,5.11593003789694e-05
2161,482917005002,48,291,700500,2,TX,78,28,12,-1,-1,-1,0.650492706130185,0.0176489835919236
2162,482917007001,48,291,700700,1,TX,30,12,-1,-1,-1,0,0.645777075262693,0.0089664088730291
2163,482917012005,48,291,701200,5,TX,184,92,48,19,18,14,0.55622454266058,0.0081052013499581
2164,484690003012,48,469,000301,2,TX,77,-1,-1,22,-1,-1,0.145269441707124,0.000726528943888806
2165,484690003011,48,469,000301,1,TX,110,-1,-1,12,-1,-1,0.092318706212907,0.000298671099730091
2166,484690003022,48,469,000302,2,TX,135,-1,-1,13,-1,-1,0.0601659221289532,0.000203708292999547
2167,484690007002,48,469,000700,2,TX,159,-1,-1,21,-1,-1,0.215973447284629,0.00140587466190456
2168,483396907001,48,339,690700,1,TX,-1,0,0,0,0,0,0.0935699967858974,0.000455449986929711
2169,483396931022,48,339,693102,2,TX,-1,0,0,0,0,0,0.0475678296429016,0.000114785630538804
2170,483396940004,48,339,694000,4,TX,17,-1,-1,-1,-1,-1,0.257988137614402,0.00337376193972315
2171,483396939001,48,339,693900,1,TX,-1,-1,-1,0,0,0,0.038566226548829,7.06283766886402e-05
2172,483396931012,48,339,693101,2,TX,-1,0,-1,0,0,0,0.0310149921669041,5.50177954750436e-05
2173,484690013001,48,469,001300,1,TX,130,20,17,-1,-1,-1,0.922335870675685,0.0229018819627019
2174,484690015012,48,469,001501,2,TX,29,0,0,-1,0,0,0.513297476029311,0.00688152175708672
2175,484690015011,48,469,001501,1,TX,65,-1,-1,-1,0,0,0.621065667432769,0.017761859071407
2176,483217302014,48,321,730201,4,TX,35,-1,-1,-1,-1,0,0.0651453183309001,0.000187506721001609
2177,482450003041,48,245,000304,1,TX,42,16,-1,-1,-1,0,0.0365487335609878,6.841694302757e-05
2178,484072001025,48,407,200102,5,TX,103,48,41,17,15,-1,0.458855033910136,0.0105241994649912
2179,482450013031,48,245,001303,1,TX,66,15,-1,-1,0,0,0.162154485667377,0.00106805188395617
2180,483217304003,48,321,730400,3,TX,23,0,-1,0,0,0,0.0501209273094728,0.000137551998532865
2181,483217302015,48,321,730201,5,TX,17,-1,-1,0,0,0,0.0409205863044489,6.79072107688573e-05
2182,483217302013,48,321,730201,3,TX,20,13,-1,-1,-1,0,0.793200112761322,0.0208207190277771
2183,483396941014,48,339,694101,4,TX,19,-1,-1,-1,-1,-1,0.148023873288203,0.000955612851675184
2184,483396941011,48,339,694101,1,TX,15,-1,-1,-1,-1,-1,0.171588991913054,0.00100325316123697
2185,482450003021,48,245,000302,1,TX,14,-1,0,0,0,0,0.0473085492934435,0.000114027586718304
2186,482450113041,48,245,011304,1,TX,251,199,77,26,23,-1,0.599948577722508,0.0111041902481586
2187,482450109023,48,245,010902,3,TX,115,83,36,52,34,21,0.142134879121108,0.000710090053616467
2188,482450109021,48,245,010902,1,TX,13,-1,-1,0,0,0,0.0445962940166218,0.000105830001020963
2189,482450109022,48,245,010902,2,TX,68,42,17,-1,-1,-1,0.0441793002508959,0.000100241680389531
2190,481576715021,48,157,671502,1,TX,-1,0,-1,-1,0,0,0.0611594059344194,0.000167907833330648
2191,481576720011,48,157,672001,1,TX,-1,0,-1,0,0,0,0.111600929923625,0.000617478792264852
2192,481576719002,48,157,671900,2,TX,-1,0,0,0,0,0,0.0473247825621681,0.000101218683691101
2193,481576723011,48,157,672301,1,TX,32,-1,-1,0,0,0,0.0966634123799185,0.000366704356689951
2194,481576745021,48,157,674502,1,TX,413,106,82,13,11,-1,0.366531244115858,0.00583048516279619
2195,482450115001,48,245,011500,1,TX,269,208,90,35,30,-1,0.874396661542539,0.0186847079455864
2196,482450116002,48,245,011600,2,TX,135,103,54,-1,-1,0,0.269547452224051,0.00283855250027235
2197,482450108001,48,245,010800,1,TX,17,-1,-1,0,0,0,0.131715622993364,0.00057708686658537
2198,484817401004,48,481,740100,4,TX,86,38,23,-1,-1,-1,1.05784114646495,0.0359505624553139
2199,484817403001,48,481,740300,1,TX,145,87,57,55,51,28,0.062430418489135,0.000167660441144522
2200,484817404001,48,481,740400,1,TX,25,-1,-1,-1,0,0,0.0829474019962739,0.00014432675034385
2201,484817411002,48,481,741100,2,TX,13,0,-1,0,0,0,0.704870485129128,0.0207232881392464
2202,484090109002,48,409,010900,2,TX,99,-1,-1,-1,0,0,0.521499603436314,0.0135422567615534
2203,484090111003,48,409,011100,3,TX,54,0,-1,-1,0,0,0.095412739633419,0.000375954044703787
2204,484090105001,48,409,010500,1,TX,57,-1,-1,-1,-1,-1,0.183578070216359,0.00124881616012604
2205,484090103022,48,409,010302,2,TX,145,-1,-1,21,-1,-1,0.121431817367849,0.000935598348473759
2206,484090102022,48,409,010202,2,TX,318,61,38,128,58,39,0.129630599910648,0.000762757422668467
2207,481677222003,48,167,722200,3,TX,13,-1,-1,-1,-1,-1,0.0310227526959063,5.41534375607717e-05
2208,484690017001,48,469,001700,1,TX,113,12,-1,12,-1,-1,0.534789323953586,0.00811175616361164
2209,484690017004,48,469,001700,4,TX,12,0,0,-1,0,0,0.103214410082782,0.000420991862042225
2210,484690015031,48,469,001503,1,TX,-1,0,-1,-1,-1,0,0.0652198562204322,0.000197600851064495
2211,483217302016,48,321,730201,6,TX,16,-1,-1,-1,0,0,0.0431876045067061,7.51955759285167e-05
2212,483396945002,48,339,694500,2,TX,62,46,22,-1,-1,-1,0.523654033134787,0.00955504021200778
2213,483396904011,48,339,690401,1,TX,-1,-1,-1,-1,-1,0,0.159161992610971,0.0011859250619167
2214,483396904012,48,339,690401,2,TX,-1,-1,-1,-1,-1,-1,0.301715622187822,0.00266193827847351
2215,481239703001,48,123,970300,1,TX,-1,0,0,0,0,0,0.457192798826827,0.00813898274707354
2216,483550013001,48,355,001300,1,TX,50,0,-1,0,0,0,0.027031571966318,4.15809975305082e-05
2217,483550011002,48,355,001100,2,TX,11,0,-1,-1,0,0,0.0270232030092215,4.32679629383489e-05
2218,483550023033,48,355,002303,3,TX,12,0,0,0,0,0,0.0260335419067266,3.69747855210848e-05
2219,483550007001,48,355,000700,1,TX,58,0,-1,-1,-1,-1,0.0906076034806738,0.000272896271955679
2220,483550017013,48,355,001701,3,TX,40,-1,-1,-1,0,0,0.0390922064569286,6.42055907561528e-05
2221,483550009001,48,355,000900,1,TX,37,0,-1,-1,0,0,0.0279700927523713,3.71099709634637e-05
2222,483550054091,48,355,005409,1,TX,-1,0,-1,0,0,0,0.0625905859435161,0.000132326055082503
2223,483550024001,48,355,002400,1,TX,14,0,-1,0,0,0,0.0397090748976638,7.53711781141274e-05
2224,483550034013,48,355,003401,3,TX,-1,0,-1,0,0,0,0.0277022637907073,4.84443334006949e-05
2225,483550031013,48,355,003101,3,TX,16,0,-1,-1,0,0,0.0816079088951418,0.000124683581907474
2226,483550056014,48,355,005601,4,TX,47,0,-1,-1,-1,-1,0.0370665089861272,8.11135976279127e-05
2227,483550027041,48,355,002704,1,TX,-1,0,0,0,0,0,0.0711190551541511,6.86876411711556e-05
2228,482917008005,48,291,700800,5,TX,183,85,71,12,-1,-1,0.302911109720867,0.00202763149655965
2229,482917012001,48,291,701200,1,TX,19,-1,-1,43,42,34,0.330758151967235,0.00346679988044524
2230,482917009003,48,291,700900,3,TX,-1,-1,-1,0,0,0,0.1035564577379,0.000602426291098869
2231,482917008004,48,291,700800,4,TX,83,39,30,-1,-1,0,0.325081735390577,0.0036526230101122
2232,482917011001,48,291,701100,1,TX,66,25,21,-1,-1,-1,0.43321314597227,0.00451722588873889
2233,482917010001,48,291,701000,1,TX,242,127,110,24,16,-1,0.34942424529554,0.00629786076757679
2234,484090111001,48,409,011100,1,TX,41,0,-1,-1,0,0,0.077716522574667,0.000261765917465339
2235,484090102013,48,409,010201,3,TX,121,-1,-1,81,31,-1,0.0569644806617828,0.000123361999309731
2236,484090102012,48,409,010201,2,TX,133,35,23,76,51,15,0.125589753878786,0.00029614645236168
2237,484090108004,48,409,010800,4,TX,144,-1,-1,-1,0,0,0.0679992857933646,0.00024147252837607
2238,484090108002,48,409,010800,2,TX,70,-1,-1,14,-1,-1,0.118185811703149,0.000641373264824205
2239,484090103012,48,409,010301,2,TX,88,-1,-1,20,-1,-1,0.0459562888162768,0.00011450151844113
2240,484090113003,48,409,011300,3,TX,35,0,-1,0,0,0,0.108417020215395,0.000542796356445313
2241,484090102021,48,409,010202,1,TX,135,18,14,87,34,18,0.061135036241577,0.000201493596831555
2242,484090102023,48,409,010202,3,TX,183,11,-1,34,-1,-1,0.0638293598632012,0.000218988057699105
2243,484090109003,48,409,010900,3,TX,62,0,-1,-1,-1,-1,1.11874777424135,0.0174794617318293
2244,484090110003,48,409,011000,3,TX,49,0,-1,0,0,0,0.096184535087965,0.000201015441960847
2245,484090102011,48,409,010201,1,TX,107,-1,-1,14,-1,-1,0.0771534013410217,0.000355184991048522
2246,484090106013,48,409,010601,3,TX,44,-1,-1,-1,-1,-1,0.0383387019085045,5.71735506883911e-05
2247,484090106014,48,409,010601,4,TX,23,-1,-1,11,-1,-1,0.0292521336226836,4.93938078998518e-05
2248,484090103013,48,409,010301,3,TX,95,14,-1,97,33,14,0.204855447599176,0.00184733265025626
2249,484090106042,48,409,010604,2,TX,60,-1,-1,-1,-1,-1,0.124264904096398,0.000298363517121147
2250,484090106041,48,409,010604,1,TX,29,0,-1,0,0,0,0.0438465747389751,6.85728300779382e-05
2251,484090106021,48,409,010602,1,TX,33,0,-1,-1,-1,0,0.0736766370750582,0.000207980441914748
2252,484090106022,48,409,010602,2,TX,32,0,0,0,0,0,0.111374529005028,0.00054444625942327
2253,481677261001,48,167,726100,1,TX,11,-1,-1,0,0,0,0.396535138802111,0.00153121487860734
2254,481990305021,48,199,030502,1,TX,177,156,106,30,29,-1,0.152806168417694,0.00124306261154618
2255,481990306002,48,199,030600,2,TX,62,17,14,12,-1,-1,0.288725171111531,0.00217385868587566
2256,482419508002,48,241,950800,2,TX,38,11,-1,-1,-1,-1,0.169872940794106,0.00133955292725318
2257,482419508001,48,241,950800,1,TX,31,-1,-1,-1,-1,-1,0.167668373212814,0.000906403537147898
2258,480396620003,48,039,662000,3,TX,56,42,29,-1,-1,-1,0.443923207635874,0.00612825083495258
2259,481499704003,48,149,970400,3,TX,-1,0,0,-1,-1,0,0.603093296427963,0.00662791269368774
2260,480396641004,48,039,664100,4,TX,28,-1,-1,0,0,0,0.408338197082151,0.00400279848372464
2261,480396631004,48,039,663100,4,TX,196,175,27,22,18,-1,0.335632967432221,0.0034730802419479
2262,480396640003,48,039,664000,3,TX,-1,0,0,0,0,0,0.040027825214475,7.97483823839743e-05
2263,483610215022,48,361,021502,2,TX,86,59,43,-1,-1,-1,0.0651525293916544,0.000143033728527175
2264,483610215021,48,361,021502,1,TX,135,97,75,55,48,23,0.0814728826034801,0.000263531197844697
2265,483550056015,48,355,005601,5,TX,49,0,-1,0,0,0,0.0354408303006453,7.3180897726986e-05
2266,483550021022,48,355,002102,2,TX,11,0,-1,-1,0,0,0.0301018392103616,4.84052533464884e-05
2267,483550021023,48,355,002102,3,TX,17,0,-1,0,0,0,0.0399913137177546,9.43757616516283e-05
2268,483550022004,48,355,002200,4,TX,26,0,-1,0,0,0,0.0280678972962099,4.72878932064229e-05
2269,483550022001,48,355,002200,1,TX,22,0,-1,0,0,0,0.0324037357011028,5.14156132938718e-05
2270,483550024004,48,355,002400,4,TX,30,0,-1,0,0,0,0.0476448662173212,0.000117765794882386
2271,483550032031,48,355,003203,1,TX,-1,0,0,0,0,0,0.0536071672187028,8.72096774998534e-05
2272,483550032032,48,355,003203,2,TX,12,0,0,-1,0,0,0.0379278776642316,7.90604460928657e-05
2273,483550032023,48,355,003202,3,TX,28,-1,-1,-1,0,0,0.0452046785464545,9.16836372032038e-05
2274,483550019042,48,355,001904,2,TX,51,0,-1,-1,0,0,0.0289924850879219,4.31204847605338e-05
2275,483550023031,48,355,002303,1,TX,25,0,-1,-1,-1,0,0.0377963030781523,8.65588839754793e-05
2276,483550033043,48,355,003304,3,TX,-1,0,0,0,0,0,0.0341961903726598,6.59889215308262e-05
2277,483550054141,48,355,005414,1,TX,-1,0,0,0,0,0,0.0623216949794845,0.000222090213920214
2278,483550012003,48,355,001200,3,TX,14,0,-1,-1,-1,-1,0.0541179973753476,6.65975223012802e-05
2279,483610215023,48,361,021502,3,TX,68,17,13,-1,-1,-1,0.0941504737811074,0.000431531855896564
2280,483610215024,48,361,021502,4,TX,236,159,104,21,16,-1,0.244747071065985,0.0027517601122427
2281,483550058013,48,355,005801,3,TX,-1,0,-1,0,0,0,0.0479631198033169,0.000137167548537494
2282,483550054122,48,355,005412,2,TX,-1,0,-1,0,0,0,0.038770123801417,4.73720460483803e-05
2283,483550054131,48,355,005413,1,TX,-1,0,-1,0,0,0,0.0500324157424646,9.56877425231688e-05
2284,483550054151,48,355,005415,1,TX,11,0,-1,0,0,0,0.0515277579718472,0.000126413531624665
2285,483550060002,48,355,006000,2,TX,47,-1,-1,0,0,0,1.05914789266658,0.0350256605510033
2286,483550021012,48,355,002101,2,TX,12,0,-1,0,0,0,0.0280989463447896,4.10051610204533e-05
2287,483550032042,48,355,003204,2,TX,-1,0,0,0,0,0,0.0423504813724941,9.41790565001591e-05
2288,483550059001,48,355,005900,1,TX,95,-1,-1,-1,-1,0,1.11183166080948,0.0364114674516581
2289,483396904023,48,339,690402,3,TX,45,32,-1,-1,-1,0,0.165323945210755,0.00123940943217744
2290,483396924003,48,339,692400,3,TX,-1,0,0,-1,-1,0,0.16051805869882,0.000702280678783296
2291,483396925003,48,339,692500,3,TX,27,-1,-1,0,0,0,0.164897199942794,0.00125192384898339
2292,483396924002,48,339,692400,2,TX,24,-1,-1,0,0,0,0.0761700154847874,0.000283444327428129
2293,483396907002,48,339,690700,2,TX,-1,0,0,0,0,0,0.136913835967069,0.000971001788091479
2294,483550032041,48,355,003204,1,TX,18,0,-1,-1,-1,-1,0.0477319808531124,0.000115867313446468
2295,483550018011,48,355,001801,1,TX,52,0,-1,-1,0,0,0.0228869952591877,2.56669625668513e-05
2296,483550010002,48,355,001000,2,TX,35,0,-1,-1,0,0,0.0330814120630501,3.79380140854027e-05
2297,483550017022,48,355,001702,2,TX,42,0,-1,-1,0,0,0.103308740945397,0.000331270572254194
2298,483550018022,48,355,001802,2,TX,18,0,-1,0,0,0,0.0608237155990656,0.000197618567208399
2299,483550063002,48,355,006300,2,TX,36,-1,-1,0,0,0,0.0909823310052882,0.000337539956599641
2300,480396614005,48,039,661400,5,TX,27,-1,-1,-1,-1,-1,0.0628017502007674,0.000208277549982546
2301,480396623001,48,039,662300,1,TX,-1,0,0,0,0,0,0.0440091275508517,7.24247227270759e-05
2302,480396619004,48,039,661900,4,TX,-1,0,0,-1,0,0,0.311234749704746,0.00257774268929043
2303,480396632002,48,039,663200,2,TX,-1,0,0,-1,-1,0,0.053073375880436,8.8080782258216e-05
2304,480396635002,48,039,663500,2,TX,-1,0,-1,-1,0,0,0.0304792630533579,5.5502812827602e-05
2305,480396614003,48,039,661400,3,TX,-1,-1,-1,0,0,0,0.0282498872071679,4.3508274796543e-05
2306,480396612001,48,039,661200,1,TX,-1,-1,-1,-1,-1,0,0.0493330567856585,9.4516973523084e-05
2307,482917011002,48,291,701100,2,TX,131,21,21,-1,-1,-1,0.30769164068429,0.00542012055818795
